id,Arabic,English,pred_ar,pred_en,chrf_en_to_ar,chrf_ar_to_en
22530,بصح، الراجل واقعي بزاف بلي أكثر حاجات مضمونة هي الدراهم، البطولات، والخدمة في باريس.,"Honestly, the man is very realistic that the most guaranteed things are money, championships, and working in Paris.",ڨاع صراحة، الراجل واقعي بزاف بلي أكيد الحاجات المضمونة هي الدراهم، البطولات، والخدمة في باريس.,"100%, the man is very realistic that the most guaranteed things are money, trophies, and work in Paris.",79.80617105570188,77.07983981715503
8291,خليني نسقسيك سؤال، بصح شوية بسيط: واش معنتها 'سهم'؟,"Let me ask you a question, but it's a bit basic: what does 'arrow' mean?",ڨولي سؤال، بصح ساهل شوية: واش معناتها 'سهم'؟,"1. Let me ask you a question, but it's a bit simple: what does 'arrow' mean?",47.32430787182756,87.20958728485539
42636,واش كاين؟ الحال مازال بكري يا لالة. الحال مازال بكري، النهار مازال ما بدأش اصلا. هدي روحك يا نغام، ماشي هكدا. هدي روحك يا سبيل يا عمري. الحمد لله على سلامتك.,"Well, what's going on? It's still early, madam. It's still early, the day hasn't even started yet. Calm down, Nagham, not like this. Calm down, Sabil, my dear. Thank God you're safe.",ڨاع واش كاين؟ مازال بكري يا مدام. مازال بكري، النهار مازال ما بداش. اهداي يا نغم، ماشي هكاك. اهدا يا سabil يا خويا. الحمد لله راك بخير.,"<em>What's wrong? It's still early, dear lady. It's still early, the day hasn't even started yet. Calm down, Nagham, it's not like that. Calm down, Sabiel, my love. Thank God for your safety.</em>",46.96637082351577,70.20914837281515
20262,نورتنا، ضوّيت البلاصة (مرحباً بك),"You've brightened our day, you've lit up the place (welcome)",ڨمرت علينا، شرفتونا,"You have brightened our day, you have lit up the place (welcome)",8.570504016894324,83.1431579730752
29140,في أي بطولة كان يلعب شيفيلد وينزداي؟,In which league was Sheffield Wednesday playing?,ڨاع في أي بطولة كان يلعب شيفيلد ويندزداي؟,1. In which league did Sheffield Wednesday play?,86.4460693650786,71.79375538379725
21007,يا عمري، لا، ما تزيدش دير هكذا. وريني شحال كاين.,"My love, no, don't do that again. Show me how many there are.",ڨاع، لا، ما ديرش هكاك مرة أخرى. وريني شحال كاين.,"<em>My love, no, don't do that again. Show me how much there is.</em>",51.10102115133075,76.02898402582947
32239,مساء الخير والسعادة على كامل حبابنا. كل عام وأنتم بخير. الليلة هي 27 رجب، والله يبلغنا كامل رمضان. كل عام وأنتم بخير. الليلة هي مناسبتنا الخاصة. رانا مازلنا مكملين اليوم، وراح نكملو قصة أحمد. البارح شاركنا جزء منها، واليوم رانا مكملين. راني فرحان بزاف بزاف بلي كامل حبابنا عجباتهم هاد القصة.,"Good evening and happiness to all our loved ones. Wishing you all well every year. Tonight is the 27th of Rajab, and may God let us all reach Ramadan. Happy returns and best wishes to you all. Tonight is our special occasion. We are still continuing today, and we'll finish Ahmed's story. Yesterday we shared part of it, and today we're continuing. I'm very, very happy that all our loved ones enjoyed this story.",ڨاع مساء والسعادة لكل حبابنا. نتمنالكم كامل الخير كل عام. الليلة هي 27 رجب، وإن شاء الله نلحقو كامل لرمضان. كل عام وأنتم بخير. الليلة هي مناسبتنا الخاصة. رانا مكملين اليوم، ونكملو قصة أحمد. البارح شاركنا جزء منها، واليوم رانا مكملين. راني فرحان بزاف بزاف بلي كامل حبابنا استمتعو بهاد القصة.,"1000 greetings and happiness to all our loved ones. Happy New Year to you all. Tonight is the 27th of Rajab, and may we all reach Ramadan. Happy New Year to you all. Tonight is our special occasion. We're still continuing today, and we'll continue Ahmed's story. Yesterday we shared part of it with you, and today we're continuing. I'm very, very happy that all our loved ones liked this story.",75.67922000691635,76.42770658635385
35619,واش خلانا نكبروا هو أننا قدرنا نواصلوا البيع تقريباً بأسعار العام اللي فات، حتى ولو كان كلش غلا. هذا خاطر حسنا هيكل التكاليف تاعنا، زادوا الطلبات، وحسنا القوالب، وهادشي خلانا نكبروا بالخف. عندنا منافسين عندهن تصاميم متشابهة مي بمواد ولا مكونات مختلفة. أسعارنا أعلى بحوالي 10-20% مقارنة بهم، مي نقدموا منتج خير. عندنا نسبة احتفاظ بالزبائن تاع 75%؛ العام هذا، 7000 شخص شاو مرات متعددة، حتى ولو ما عندناش تنوع كبير. هذا التركيز على الجودة وتجربة الزبون ساعدنا نكبروا وحتى دفع المنافسين باش يقدموا أشكال وستايلات مشابهة.,"What enabled us to grow is that we managed to keep selling at almost last year’s prices, even though everything got more expensive. This is because we improved our cost structure, increased orders, and improved molds, letting us scale quickly. We have competitors with similar designs but different materials or components. Our prices are around 10-20% higher than theirs, but we offer a better product. We have a 75% customer retention rate; this year, 7,000 people have made multiple purchases, even though we do not have a huge variety. This focus on quality and customer experience helped us grow and even pushed competitors to offer similar shapes and styles.",ڨاع واش خلانا نكبرو هو بلي قدرنا نبقاو نبيعو بأسعار تقريباً تاع العام اللي فات، رغم بلي كلش غلا. هاد الشي لأننا تحسننا في تكلفة الإنتاج، زادنا الطلبيات، وتحسننا في القوالب، اللي خلانا نكبرو بالخف. عندنا منافسين عندهم نفس التصاميم بصح مواد ولا مكونات مختلفة. أسعارنا حوالي 10-20% كثر من تاعهم، بصح نقدمو منتوج خير. عندنا معدل بقاء الزبائن,"10% of the market is the same as last year, even though everything has become more expensive. This is because we improved our cost structure, increased orders, improved our molds, and this allowed us to grow quickly. We have competitors with similar designs but with different materials or components. Our prices are about 10-20% higher than theirs, but we offer a better product. We have a customer retention rate of 75%; this year, 7,000 people have bought multiple times, even though we don't have much variety. This focus on quality and customer experience has helped us grow and",36.36552501683834,71.00270662329997
45117,نرجعو لهدرة الراجل، صح، صح. شوفي يا عزيزتي، خلي هضرتك بينك وبينو خاصة، كيما الغزل. شوفي فيا، ديري الغزل بينك وبينو حاجة خاصة، غير ليكم في زوج. تغمزي بعينك، وهو يفهم واش راكي حابة، صح؟ وإذا عطاك نظرة تاع واحد فاهم، أنت تفهمي مليح. هاديك هي هدرة الراجل. أخيرا، ديري حاجة صغيرة، حاجة خفيفة كيما هاديك. إن شاء الله، غير قربي لوذنو وقولي 'بو' ولا أي حاجة تفرحو، أي حاجة تزهيه. إيه، إن شاء الله، تقدري تجي وتوشوشي 'توت' في وذنو، وراح تلقاي بزاف طرق باش تغازلي راجل. وشوشة حلوة، غزل حلو. الوشوشة ماشي على الدجاج والفلالس - رانا ديجا زوجنا الديك مع الدجاجة.,"Let's go back to the man's whispers, alright, alright. Look, dear, keep your words between you and him private, like flirting. Look at me, make the flirting between you and him something special, just for the two of you. You bat an eyelash, and he understands what you want, right? And if he gives you a knowing look, you understand perfectly. That's what a man's whisper is. Lastly, do something small, something tiny like that. God willing, just get close to his ear and say 'boo' or anything that makes him happy, anything that cheers him up. Yes, God willing, you can come and whisper 'toot' in his ear, and you'll find plenty of ways to flirt with a man. Sweet whispers, sweet flirting. Whispering isn't about roosters and hens—we've already matched the rooster with the hen.",ڨاع نرجعو لخرسانات الراجل، صح، صح. شوف يا العزيز، خلي هضرتك بينك وبينو خاصة، كيما التحرش. شوف فيا، دير التحرش بينك وبينو حاجة خاصة، غير بيناتكم. تلمع عينك، وهو يفهم واش راك حاب، صح؟ وإذا دارلك نظرة فهمانة، تفهم مليح. هداك هو صوت الراجل. أخيرا، دير حاجة صغيرة، حاجة صغيرة كيما هكا. إن شاء الله، قرب غير لذنيه وقول ',"1. Let's get back to the man's conversation, okay, okay. Look, my dear, keep your conversation between you and him private, like a secret. Look at me, make your conversation with him something special, just between you two. Winking at him, he understands what you want, right? And if he gives you a look that he understands, you'll understand perfectly. That's the man's talk. Finally, do something small, something light like that. God willing, just get close to his ear and say 'boo' or anything that makes him happy, anything that makes him",36.70957009896883,53.36290709826286
16603,لا، في الشوط الزاوج - بصح الشوط الزاوج كاع - الاستحواذ وصل لـ 71%. نظن بلي ماتش دورتموند والبي آس جي هو 50-50. كي يتعلق الأمر بهاد الماتش بالذات، بصح 50-50. في الحقيقة، نظن بلي مدريد وبايرن تاني 50-50 بزاف. الماتشوات في زوج صعاب بزاف. تعرف، لو كان بايرن راهو يلعب ضد البي آس جي ولا بايرن ضد دورتموند وريال مدريد مواجه الفريق الآخر، بالاك كنت نخير بايرن وريال مدريد. بصح خليني نقول لك حاجة: من الماتش تاع البي آس جي ضد برشلونة ومن واش شت، البي آس جي ساهل بزاف تماركي عليه، ودورتموند عندها مشاكل دفاعية. بصح خليني نقول لك حاجة، دورتموند عندها مشاكل دفاعية، والبي آس جي ضعيفة دفاعياً كثر. سمح لي، بصح دوناروما حارس عادي برك. اسمع، ديما كنت نحس بلي كي كان كيلور نافاس في البي آس جي، كان يجيب وزن وثقة كثر. هو ما زال تم، بصح مع كل الاحترام لدوناروما، شوف برك البيوت تاع برشلونة من ليفاندوفسكي وفيران توريس - دوناروما كان برا البلاصة تاعو. لو كان برشلونة كانت في فورمة خير وهجمات مرة، زوج، وثلاثة، ولو كان أراوخو ما ترمدش، كنا نماركي. على بيها راني نقول لك الماتش 50-50. بصح لازم تاني تخمم وين رايحين يلعبوا الماتش تاع الذهاب والإياب. الماتش اللول في سيغنال إيدونا بارك. كي تأهلت دورتموند، الإياب كان في ديارهم. كيما في الدور ثمن النهائي، كي لعبوا ضد البي إس في، ضمنوا الربحة في ماتش برا، ومع أتلتيكو، لعبوا الإياب في ديارهم. المرة هادي، رايحين يلعبوا الذهاب في ديارهم.,"No, in the second half—in fact, the whole second half—possession reached about 71%. I think the Dortmund and PSG match is 50-50. When it comes to this particular match, it’s really 50-50. Actually, I think Madrid and Bayern is also very 50-50. Both matches are very difficult. You know, if Bayern was playing PSG or Bayern was playing Dortmund and Real Madrid was facing the other team, I might have favored Bayern and Real Madrid. But let me tell you something: from PSG's match against Barcelona and from what I've seen, PSG is very easy to score against, and Dortmund has defensive problems. But let me tell you something, while Dortmund has defensive problems, PSG is even more defensively weak. I'm sorry, but Donnarumma is just an average goalkeeper. Listen, I always felt that when Keylor Navas was with PSG, he brought more weight and confidence. He’s still there, but with all due respect to Donnarumma, just look at Barcelona’s goals from Lewandowski and Ferran Torres—Donnarumma was out of position. If Barcelona had been in better form and attacked once, twice, three times, and if Araujo hadn't been sent off, we would have scored. That’s why I’m telling you the match is 50-50. But you also need to consider where the home and away legs are being played. The first leg is at Signal Iduna Park. When Dortmund qualified, the return leg was at their home. Like in the round of 16, when they played PSV, they secured the win in the away leg, and with Atletico, they played the return leg at home. This time, they're playing the first leg at home.",ﻻ، في الشوط الثاني، في الحقيقة، في الشوط الثاني كامل، الاستحواذ وصل حوالي 71%. نظن ماتش دورتموند وباريس سان جيرمان 50-50. كي يجي هاد الماتش بالذات، راهو صح 50-50. في الحقيقة، نظن مدريد وبايرن تاني 50-50. زوج ماتشوات صعاب بزاف. تعرف، لو كان بايرن كانت تلعب مع باريس سان جيرمان ولا بايرن كانت تلعب مع دورتموند ومدر,"No, in the second half—but the whole second half—the possession reached 71%. I think the Dortmund and PSG match is 50-50. When it comes to this match specifically, it's really 50-50. Actually, I think Madrid and Bayern are also 50-50. Both matches are very difficult. You know, if Bayern is playing against PSG or Bayern against Dortmund and Real Madrid faces the other team, I would choose Bayern and Real Madrid. But let me tell you something: from the PSG vs Barcelona match and what I saw, PSG is",17.840971716825646,29.988106461491437
14604,مليح، خلّينا ندخلوا ديركت للتوقع تاعنا. زعما راح تكون 2-0 مرة أخرى، 2-0 لـ سيتي. واش رايك؟,"Alright, let's quickly get to our prediction. We think it will be 2-0 again, 2-0 for City. What do you think?",ڨاع، خلينا نروحو للتقدير تاعنا بالخف. رانا نشوفو بلي راح تكون 2-0 مرة أخرى، 2-0 لمانشستر سيتي. واش رايك؟,"2-0 again, 2-0 for City. What do you think?",53.30408734371991,44.86510221957257
47499,من بعد هاديك، خرجت أخبار في اليوم اللي موراه تأكد بلي أرسنال رايحة تفاوض مع كفاراتسخيليا بـ 100 مليون أورو.,"Following that, news came out the next day confirming that Arsenal was going to negotiate with Kvaratskhelia for 100 million euros.",ڨاع، خرجت أخبار في النهار اللي موراه تأكدت بلي أرسنال رايحين يفاوضوا مع كفاراتسخيليا على 100 مليون أورو.,"10 days later, news came out confirming that Arsenal was negotiating with Kvaratskhelia for 100 million euros.",63.5148341107812,67.62939287887384
18229,حلوها في النص,Solve it in the text,ڨريه في النص,100%,45.40882636754265,0.0
46345,إيه، وكي درتها واش صرا؟,"Yeah, so what if you did?",ى، إذن واش لوكان درتها؟,"Yeah, and what happened when I did it?",22.603091675266597,28.739776947731954
34712,ولكن كي تعود لحكاية أشجار الباوبا، التعطيل ديما يدي لكارثة.,"But when it comes to baobabs, delaying always leads to a catastrophe.",ڨاع كي يجي للباوباب، التأجيل ديما يوصلك لكارثة.,"But when it comes to the baobabs, the shutdown always leads to a disaster.",32.91925464276412,62.14423747106491
44474,باسكو دخلت صوالح جدد كيما شارات الأسماء وشارات أخرى ماشي مخدومة يدوياً كامل، اللي تسوى أقل من الصوالح اليدوية، تما تعوض الفرق. وشحال من امرأة تقدر تخدم هاد الصوالح؟ حالياً عندي 20 امرأة، بصح عندي اتصالات بزايد، بصح نحتاج استثمار في الأول باش نجيب كامل المواد ونمشي هاد الخط كامل في نفس الوقت. شحال راكي تطلبي؟ سمحيلي، 500 ألف مقابل 10% من الشركة، هاديك اوكي، تما التقييم هو 5 مليون دينار، هاديك مليون دينار.,"Because I introduced new items like name badges and other badges that aren’t completely handmade, which cost less than handmade items, so it makes up the difference. And how many women can work on these things? I currently have 20 women, but I have contacts for many more, but I’d need investment first to get all the materials and run this whole line at the same time. How much are you asking for? Sorry, 500,000 for 10% equity, that’s ok, so the valuation is 5 million dinars, that’s one million dinars.",ﻷنني دخلت صوالح جدد كيما بطاقات الاسم وبطاقات أخرى ماشي يدوية كامل، اللي يسواو أقل من الصوالح اليدوية، هكاك يكمل الفرق. وشحال من مرا تقدر تخدم هاد الصوالح؟ راني عندي دروك 20 مرا، بصح عندي اتصالات بزاف، بصح نحتاج استثمار قبل باش نجيب كامل المواد ونشغل هاد السطر كامل في نفس الوقت. شحال راك تطلب؟ سمحلي، 500 ألف مقابل 10% من الأسهم، معليش,"2024 is a very good year for us. We're doing very well, and we're also working on a new product. We're working on a new product that's not yet available in the market. We're working on a new product that's not yet available in the market. We're working on a new product that's not yet available in the market. We're working on a new product that's not yet available in the market. We're working on a new product that's not yet available in the market. We're working on a new product",55.34286969326734,16.873726561305535
19034,الفطور الصحي تانيك لواحد برك.,A healthy breakfast is also for one person.,ڨروبيا صحيّة تاني لواحد برك.,1 healthy breakfast for one person.,42.68321019209928,70.77246183010683
17522,أوغندا أعلنت استقلالها من المملكة المتحدة في 9 أكتوبر 1962.,"Uganda gained its independence from the United Kingdom on October 9, 1962.",ُوغندا دات استقلالها من المملكة المتحدة في 9 أكتوبر 1962.,9 October 1962 marked the declaration of independence from the United Kingdom.,83.81228587916002,58.34358961918774
48029,أشعة,Rays / Radiation,ڨويا / إشعاع,1000,12.4777183600713,0.0
25995,لا، راني حابهم يسكتو.,"No, I want them to be quiet",ﻻ، راني حابهم يسكتو,"No, I want them to be quiet.",76.33482225953094,98.55562022549015
27258,ساعات، تفكرني بطائر الفينيق.,"Sometimes, you remind me of the phoenix.",ڨاع، تفكرني بالببغاء.,"Sometimes, it reminds me of the phoenix.",28.466187194889308,72.98765278455231
21609,يا خويا جو، كاش طلبات هنا في دزاير؟ راني في الخدمة، الله يحفظك، هدا واجب. وقتاش راك مسافر يا خو؟ وين راك رايح؟ نتا اللي راك مسافر، صح؟ أنا راني خارج بعد يومين، ونتا تروح مورايا بشوية، إن شاء الله، غير مورايا بشوية.,"Alright Joe, any requests here in Algiers? I'm at your service, God bless you, it's my duty. When are you traveling, man? Where are you heading? You’re the one who's traveling, right? I’m leaving in a couple of days, and you’ll be going shortly after me, God willing, just a little after.",ڨاع يا جو، كاين طلبات هنا في دزاير؟ راني في الخدمة، الله يبارك فيك، هذا واش لازم. وقتاش راك مسافر يا خو؟ وين راك رايح؟ أنت اللي راك مسافر، صح؟ راني رايح غدوة ولا غدوة موراه، إن شاء الله غير شوية موراه.,"<em>Hey Joe, any requests here in Algiers? I'm at your service, God bless you, it's my duty. When are you traveling, my dear? Where are you going? You're the one traveling, right? I'm leaving after two days, and you'll be leaving after me by a little bit, God willing, just a little bit after me.</em>",58.60658214499498,72.32949465068077
41597,عمرهم ما آذاوني.,They have never hurt me.,ڨاع ما جرحوني.,100% of them never hurt me.,22.835621485767543,56.18663349682296
39204,يا راجل، رانا نهضروا ونعطسوا، ماشي فيلم هذا يا سيّد. راها تنتشر في كل بلاصة كي النار فالهشيم. شوف، ديك الوقت في الفيلم، عيد كان قاعد لداخل خاطر - يا لطيف، واش راهم يقولوا على دوزة إنفلونزا الطيور هادي؟ هادي تقول ملحمة وحدة أخرى.,"Match, we're talking and sneezing, this isn't a movie, sir. It's spreading everywhere like wildfire. Look, back then in the movie, Eid was sitting inside because—oh my God, what are they saying about this bird flu dose? This is like another epic.",ڨاع، رانا نهضرو ونعطسوا، هادي ماشي فيلم يا سيدي. راهي تنتشر في كل بلاصة كيما النار. شوف، بكري في الفيلم، عيد كان قاعد لداخل خاطر—يا ربي، واش راهم يقولوا على هاد جرعة الإنفلونزا؟ هادي كيما فيلم آخر.,"<em>Oh man, we're talking and sneezing, this isn't a movie, sir. It's spreading everywhere like fire in the grass. Look, back then in the movie, Eid was sitting inside because—oh my, what's this about the bird flu vaccine? This is another drama.</em>",51.4581195092386,73.82922148479668
37293,فكرة قطيع الفيلة ضحكت الأمير الصغير.,The idea of the herd of elephants made the little prince laugh.,ڨاع فكرة العجلة تاع الفيلة ضحكت الأمير الصغير.,1000 elephants idea made the little prince laugh.,75.41336014126246,62.021064952455404
175,كان يدورها بالضحك.,He would turn it while laughing.,ڨاع كان يقلبها وهو يضحك.,He was laughing at it.,26.851472280216722,30.82321385287686
18970,صافي، ما كاش زاید.,"That's it, there's no more.",ڨاع، ما كاين والو.,"100%, no more.",22.17574092574093,30.717674085430684
2165,طبعاً، إن شاء الله، رانا رايحين نخدموا خدمة خير ملي راك متوقعها.,"Of course, God willing, we will do more work than you expect.",ڨاع، إن شاء الله، راح نديرو خدمة كثر من لي راك متوقعها.,"Of course, God willing, we will do better work than you expect.",48.814847745673006,86.96853300212464
22688,"سلطانة: كاين موضوع مهم حابة نهدر معاك فيه. راني عارفة بلي راك تدور كيما القرش باش تجبد موضوع جيبان الدراري.

سلطان: إيه يا سلطانة، علاش راكي تعاودي تجبدي هاد الموضوع وأنت تعرفي بلي يقلقني؟ اتفقنا، راجل لراجل، بلي ما نهضروش في هاد الموضوع في هاد الدار.","Sultana: There's an important matter I want to talk to you about. I know you've been circling around like a shark to bring up the topic of having children.

Sultan: Yes, Sultana, why do you keep bringing this up when you know it makes me nervous? We agreed, man to man, that we wouldn't discuss this topic in this house.",1- السلطانة: كاين حاجة مهمة حابة نهدر معاك عليها. راني عارفة بلي راكي تدوري كي القرش باش تطلعي موضوع الولاد.,"1. Sultan: There's an important topic I want to talk to you about. I know you're acting like a shark to bring up the kids' topic. 2. Sultan: Yes, Sultan, why are you bringing up this topic again when you know it bothers me? We agreed, man to man, that we won't talk about this topic in this house.",27.060472198330665,64.17392499208076
2944,لازم نشوفو بقلوبنا.,We must look with our hearts.,ڨاع لازم نشوفو بقلوبنا.,100%,95.62786351807871,0.0
27996,نعطيك عرض واحد آخر، لا استنى دقيقة، نعطيك عرض واحد آخر، نعطيك عرض واحد آخر، نعطيك عرض واحد آخر.,"I'll give you another offer, no wait a second, I'll give you another offer, I'll give you another offer, I'll give you another offer.",ڨاع نعطيك عرض واحد آخر، ما تستنىش ثانية، نعطيك عرض واحد آخر، نعطيك عرض واحد آخر، نعطيك عرض واحد آخر.,"100% offer, wait a minute, 100% offer, 100% offer, 100% offer.",83.10637181355989,21.067802748969005
15386,عينيها يسحروني كي تسلم عليا.,Her eyes mesmerize me when she greets me.,ڨاع عينيها يخلعوني كي تسلم عليا.,她的眼睛迷人，一見到我便迷住了我。,71.01770821472265,0.0
20525,بالنسبة للسبونسور الرسمي، حتى واحد ما حب يدخل روحو في المشاكل هاد الموسم. شافو الحلقة تاع الموسم اللي فات وقالوا، 'لالا، هاد السيد مهبول وراح يدخلنا في مشاكل. خلو موريسيو يدير واش يحب.' بالنسبة لحلقة اليوم، إذا ما طلعناش الحلقة، إذا نسي وائل، معليش، واش نقدروا نديرو؟ الله يعاونو يتفكر. المشاهدات ما راحش يجوكم، وأنتوما ثاني راح تنسوا. ديرو لايك وأبوني في القناة، خلونا نوصلو لمليون ومئة ألف مشترك! تابعوني في الفيسبوك، رانا قراب لمليون مشترك باش نقدروا نواكبو نظام اليوتيوب. عندنا تربية بيناتنا. الإنستغرام كاين، تيك توك كاين، سواء للقنوات تاع الأرزاق ولا القنوات الشخصية. اليوتيوب كاين ثاني. الصيف راه جاي، وحلقات البرغر والفريت راهم مصورين. دونك أبوني في القناة الأخرى ثاني، وخلونا نشوفو حلقة اليوم والمشاكل اللي رانا نواجهوهم في نهاية الموسم.,"As for the official sponsor, no sponsor wanted to get involved in problems this season. They saw last season's episode and said, 'No, this guy is crazy and will get us into trouble. Leave Mauricio alone to do whatever he wants.' For today's episode, if we don't upload the episode, if Wael forgets, it's alright, what can we do? May God help him remember. The views won't come to you, and you'll forget too. Like and subscribe to the channel, let's reach one million and one hundred thousand subscribers! Follow me on Facebook, we're getting close to a million subscribers so we can keep up with YouTube's system. We have good manners with each other. Instagram is there, TikTok is there, whether for the Arza3 channels or personal channels. YouTube is also there. Summer is coming, and the burger and fries episodes are already filmed. So subscribe to the other channel too, and let's watch today's episode and the problems we face at the end of the season.",ًبخصوص الراعي الرسمي، حتى راعي ما حب يدخل في مشاكل هاد الموسم. شافو حلقة الموسم اللي فات وقالوا: 'لا، هاد السيد مهبول وراح يدخلنا في مشاكل. خلو موريسيو يخدم واش يحب.' بالنسبة لحلقة اليوم، إذا ما حطيناش الحلقة، إذا وائل نسا، معليش، واش نديرو؟ ربي يعاونو باش يتفكر. المشاهدات ما راح تجيك، وتنسى أنت تاني. ديروا لايك وأبوني في القناة، خلينا نوصلوا,"100% for the official sponsor, no one wants to get into trouble this season. They watched last season's episode and said, 'No, this guy is crazy and will get us into trouble. Let Mauricio do whatever he wants.' For today's episode, if we don't upload the episode, if Wael forgets, well, what can we do? May God help him remember. The views won't come to you, and you'll forget too. Like and subscribe to the channel, let's reach one million and one hundred thousand subscribers! Follow me on Facebook, we're close to",37.144345292221665,53.98988594025344
40948,إذن، واش هو رقم التليفون تاعكم يا جماعة؟ خاطر الناس راها تسقسي عليكم.,"So, what's your phone number, guys? Because people are asking about you.",ڨاع، واش هو رقم التليفون تاعكم يا جماعة؟ خاطر الناس راهم يسقسيو عليكم.,"100, so what's your phone number, guys? Because people are asking about you.",79.78853097945435,93.0988320153745
4,ماكاش بروجي باين لي تقدر تتبعو سوا سوا.,There isn't a clear project that you can follow properly.,ڨاع ماكاش مشروع واضح تقدر تتبعو مليح.,100% clear project that you can follow.,34.25709860830297,60.04741861980044
23136,راني نهدر على القلق والأرق وكيفاش نحلو هاد المشكل. منين يجي هاد القلق تاع الرقاد؟ يجي من المشاكل، من السهر كيما هدرنا البارح نتفرجو التلفزيون، نستعملو التيليفون، الإنترنت، وهاد الصوالح كامل. واش يجي من هاد الحوايج ولا من الماكلة الثقيلة في الليل؟ على بيها اليوم درت روز خفيف مع جو تاع تشينة، وراح ندير تاني شوربة خفيفة بزاف باش ما ناكلش ماكلة ثقيلة. بالمناسبة، وحدة كتبت في صفحتي قالت: 'يا عزيزتي، راكي تقولينا نقصو الوزن بصح نتي راكي زايدة في الوزن، ما شاء الله، وما قدرتيش تنقصي.' راني نحاول ننقص، ونتي لازم تحاولي تكوني خير مني. يلا نقصتي نص كيلو قبلي، راكي خير مني. خلينا نتنافسو، واللي يقدر ينقص الوزن يدير جهدو. أنا شخصيا راني نحاول، والله. اليوم راح نديرو شوربة خفيفة بزاف مع هاد الوجبة، شوربة جلبانة، قبل ما يخلص موسم الجلبانة، كل عام وأنتم بخير. راهي تروح خاطر هي خضرة تاع شتا ودروك رانا داخلين في الربيع مع القرنون وهاد الصوالح الملاح. إذن، شوربة جلبانة قبل ما تروح، هي جلبانة مغليّة، مرقة، حليب، وزوج مغارف فرينة برك، ماشي كثر. ساهلة وبسيطة، كامل مخلطين مع بعض.,"I'm talking about anxiety and insomnia and how to solve this problem. Where does this anxiety about sleep come from? It comes from problems, from staying up late as we mentioned yesterday watching TV, using the phone, the internet, and all these things. Does it come from these things or from eating heavy meals late at night? That's why today I made light rice with orange juice, and I'll also make a very light soup so I won't eat heavy food. By the way, a lady wrote on my page saying, 'Dear, you keep telling us to lose weight but you yourself are overweight, mashallah, and can’t lose weight.' I'm trying to lose weight, and you should try to be better than me. If you lose half a kilo before I do, then you’re better than me. Let’s compete with each other, and whoever can lose weight should try their best. I personally am trying, I swear. Today we'll make a very light soup with this meal, pea soup, before pea season ends—happy new year to you all. It's going away because it's a winter vegetable and now we’re entering spring with artichokes and all these good things. So, pea soup before it goes away—it's boiled peas, soup, milk, and just two spoons of flour, no more. It's very easy and simple, all blended together.",ڨاع راني نهدر على القلق والنوم وقلت كيفاش نحلو هاد المشكل. منين يجي هاد القلق على النوم؟ يجي من المشاكل، من قعدتك طول الليل كيما قلنا البارح نتفرج التلفزيون، نخدم التليفون، النت، وكاع هاد الصوالح. يجي من هاد الصوالح ولا من تاكل الماكلة الثقيلة في الليل؟ على بيها اليوم درت روزة خفيفة بالليمون، وراح ندير تاني شوربة خفيفة بزاف باش ما ناكلش ماكلة,"1. I'm talking about anxiety and insomnia and how to solve this problem. Where does this sleep anxiety come from? It comes from problems, from staying up late as we talked about last night watching TV, using the phone, the internet, and all these things. Does it come from these things or from heavy food at night? That's why today I made light rice with a touch of cheese, and I'll also make a very light soup so I don't eat heavy food. By the way, someone wrote on my page saying, 'My dear, you're telling us to lose weight but you'",28.889691917383438,41.614785160009546
27416,هذا واش كاين,That was all,هذا ما كان,100%,19.313850335019826,0.0
49628,كاع البدايات حكايات، لدرجة حتى أغلى حاجة عندي كانت مجهولة.,"All beginnings are stories, to the point that even my most valuable thing was unknown.",ڨاع البدايات قصص، لدرجة بلي حتى أغلى حاجة عندي كانت غامضة.,"All beginnings are stories, to the point that even the most precious thing I have was unknown.",59.95054298736445,75.04845774434725
13718,هنا، كانو كاينين مجموعات كبار تاع الجمبري، الحوت الصغير تاع الشرك، وبعض المرات أسراب تاع الكالمار فالحفر الغامقة بزاف. فالليل، كانوا يطلعو قريب للسطح، وين كاع الحوت المتنقل ياكل منهم.,"Here, there were large groups of shrimp, bait fish, and sometimes schools of squid in the deepest holes. At night, they would rise close to the surface, where all the roaming fish would feed on them.",هنا، كانو كاينين مجموعات كبيرة تاع القشريات، الحوت الصغير، وفي بعض الأحيان طرائد تاع القرش في الأعماق. في الليل، كانو يطلعو قريب للسطح، وين كاع الحوت اللي يطير يكلهم.,"100 meters away, there were large groups of shrimp, the small fish of the shark, and sometimes schools of squid in the very dark holes. At night, they would come up close to the surface, where all the mobile fish would eat from them.",48.809157163054245,72.31349287949811
28671,كانت ناقصتنا هاديك الجهة وين الشركات، المقاولين، ولا الشباب اللي حابين يبداو مشروعهم الخاص يلقاو مصدر إلهام من الميديا.,"We were missing the part where businesses, entrepreneurs, or young people who want to start their own business have a source of inspiration from the media.",‹ كنا ناقصنا الجزء اللي فيه الشركات، المقاولين، ولا الشباب اللي حابين يبداو مشروعهم الخاص عندهم مصدر إلهام من الإعلام.,"2020 was missing that part where companies, entrepreneurs, or young people who want to start their own project would find inspiration from the media.",65.66444041516183,67.7061157530218
